"Algonquin Hill Climbs 1906-1912",42.162872,-88.298187,"http://lh3.googleusercontent.com/t0a-1t99SBEEPrP_hUoHnR9QkIN4VgjN8isTGw_4_aJIk2C1a25u1CY4p87QFjcf8Kyd13Q34wNlrXbszZZIyPdACAbj","064f758bb75840ddb22dae4e81878d79.16"
"Hill Climb Park Playground",42.162896,-88.298746,"http://lh3.googleusercontent.com/mAcu_BQk3WimpC_Qj490yW-1gUPSAlMz70J5klLQCAjftgAcotOIZQR9MvuKH7BFJL6I5g70NlLOavXOgFZuEia40v6SnAJDkmvl85ka","bdb9ba65c8e03679af27829b43a3b053.16"
"Pairie Trail Bridge",42.168652,-88.298817,"http://lh3.googleusercontent.com/Rh9eLbCasdtoG7DkMLGAbH2ZUoOAfz-VRYpqMOFX9QExR9PgKIQvjwCyuBI5f9T0n9Zo6Ri5c1udroz3sJN77rZHnUYfiZGH5dgcUBoSSw","5389d31a86753406bb68ff0b05a17b70.16"
"Living Tribute to Everett C Scheflow",42.167847,-88.295674,"http://lh3.googleusercontent.com/UZmLNtGg9yUr3rS_lcvCIyONK0wlstXCaZuxExzgkWhP1meeHfVc3rjtilTMwXRapJeDh-aErDea_9EH63K0_LXZxLqz1GswuA-QjrIz","6a3d56cdccdb4b568b41d1724f7bd40e.16"
"Towne Park Pavilion",42.16802,-88.295154,"http://lh3.googleusercontent.com/ziFB9tNn3sW_ZY5m-U3r8-3LHE57QbyJn4EswS33fZuUU2sVQzaCJH7UvGNNqf3XcE24r3TjTSCmBQ1LvcVHkaqL1g","c62b46778fd04216b445046d2efedf0c.16"
"Mineral Springs",42.166928,-88.29477,"http://lh3.googleusercontent.com/g8dHiQmjpA0YV2Trd221k-FGoAl95Oow4Z3jR8fSpzcu12q106Soc2SJ0OfMlbpCoKxxs845chpaIvtvmbRKvqlH-Kw","628c7c4a1a8342f4ac10dc1ae942b947.16"
"Angel Towne Playground",42.168278,-88.295126,"http://lh3.googleusercontent.com/yV4tcZ5QZ4YEWV3B8x5ZonfCjfDMCx7RM8gg_7cHVSKD6-VXlTYDHXygVFFkNAGl_9dRJhh9bSM1pVQxNO3l7nhDDKQ","aab31a203dcc4abb94269241aacb7163.16"
"McHenry County Conservation Foundation Adopt-A-Trail",42.168194,-88.296538,"https://lh3.googleusercontent.com/D6xe6f9PDxXfsE79fdjRgZqVOoRifgy2VUOaxbTr1YeBo6dpLdigOeg8maoArH66M8H0gAJTHGMYNShCovTDVOG9SsPABdPdq1TDFHPA","9aa8e24e7b1837d4ae05dc97bf6fc151.16"
"Towne Park Info Kiosk",42.167784,-88.29629,"http://lh3.googleusercontent.com/3foeDxGcfaqT-zX7rAyigABVqfMai9exgcwA6s3mBoZ1SfBXUXfc1R3gnkCMF57uOXXAZ297xJr59-GWQVdhRmUdB-e5Bpo4RDRZkKiN","c8430373269d309ca7b1df088ff85027.16"
"Algonquin Public Works",42.172439,-88.298282,"http://lh3.googleusercontent.com/3bse_sAej8fF-XqhXONawETwGVoeBT3ApTltpAZm_0ykj1wf-hJ0iByWmloT-xMm_YKBQXlUrOwtNMncfid2M93MqMbn","5966a6a87bbb4a0ea15c45ae68b07158.16"
"Algonquin Welcomes You",42.173612,-88.297219,"http://lh3.googleusercontent.com/SkoQo5Ul6k0LkpjikqsQVeByKCUfQyX2B9Oy1YWJV6pW6leVskp-_3XFSvWlZsbmYKJNlju3z_ZMxAqhZwrgPJaf47ef","f4ecc1606f43416aa11c667812c22239.16"
"Maker's Park Bike Path",42.169467,-88.29958,"http://lh3.googleusercontent.com/o2t0yPfjOH5KIGCsb13AlHtk4TAbs2f8UQaEiRfNAQcsFMd8iIbR_nd6ZEnLiNVm-pgfzAZOnJpPJlC661oiHvavOaYV6xJp4VT9AIDz","0b9e7973944935c898de1c76b1041ffa.16"
"MCCD Prairie Trail",42.171735,-88.299156,"http://lh3.googleusercontent.com/3X9L1uM2o9cKYUBzMiL3c0njE6FgkZcyCJS1waEpLfaXWzR7lR0_SoEegmIP6D15XW9QUkmE7PGtxG2F1haI49d9ryAH","5d24d78938414a26ac1c3fd9ddac893b.16"
"Algonquin Road Post Office",42.169876,-88.297763,"http://lh3.googleusercontent.com/cyXnyvU8q4HmU-t37kEsm7nTs8gCw7ECQ6oXn067pjse73lpttm-XjujSMaC8jWVFyNoNRe63KhYP3BJk0gGhcF8sw","f3ca320ac8a14b36a75bbbf7a4aa2b9d.12"
"McHenry County Prairie Trail Algonquin",42.171019,-88.299734,"http://lh3.googleusercontent.com/PiCHhzjihemVS9b6ZdFTD1lMudlBuX8NgBf6y1OJB5eW0lrV8Ls7Ijmt-uKRIWm-hyiDoLx3riqDyLyRO-bRP96UNLVp","af75701537c345209858ef14a950d709.16"
"Prairie Trail Bridge Over Algonquin Road",42.171062,-88.300547,"http://lh3.googleusercontent.com/yYhzeoMeIIcOUSCNggUsLWkJ69o5GcTE79mwgZQ5N8ePw4D-3ByPnKtyeiBmSNiY-zZk1WZeNFnI1MLJ0ewtL5YILcgtIsyZvDKIV0Xp","057ae43e0be53ff78351bd58833275ac.16"
"McHenry Prairie Trail",42.172717,-88.300489,"http://lh3.googleusercontent.com/JAQgCSZWOfc_kEE0tRIaTWMcuHNVLLZPvD8x2O91cb4kUImtH4LqAyF-izlWV2Vu1ONE8garHjAhx60WX6i2Xhl15dHG","a6fe19a79b0241e29dc77faff46f13d2.16"
"Lobster Statue",42.166709,-88.290743,"http://lh3.googleusercontent.com/jBruXVNrnLksZIFwZHQlxcmhykcZsg6fTZN_v1iNgA9dNWn__e5p7em9OY5BKtvKIsm-Kb5DHjJtIrU0d6G6O39pXcw","f10981e767d64687a58b26a2ff3e0d67.16"
"Port Edward Seafood Restaurant",42.167103,-88.290433,"http://lh3.googleusercontent.com/nR39LXh_bPpui_DHCtG9pzj_k4GmexiEL5FLCw7g4lE03i-Exj8q1If6EsJZz8tVjzO61f4m5kpnSBgHk-9xoazmzQ","7fd31ef619a14deaa3689e43f7932812.16"
"Algonquin River Front Fountain",42.167307,-88.290276,"http://lh3.googleusercontent.com/TTkrk74Y8wz3jPzoOSo1SXvoLiZqln7zNp4cuDQxnsg9Vg8oIGYIeQd4sQpzrofUgwhK4cwInKBDvp0i3ofDvhNXWk5n","8cc49032d9ef47689b2a451097a2ded6.16"
"The Texan BBQ",42.167932,-88.291032,"http://lh3.googleusercontent.com/Q7W8Ki-A0cjPJkbPW6OoKYIZ-OmUQd_Ha7jo_VlC_ZK9TDhr15G3siidGPfQfLNCLBeJZ5S7kzN3jkjQb4mY8U0zTQ","52ab5577c8bd451dad98505654a1745e.16"
"Stone Art Gallery",42.168632,-88.290233,"http://lh3.googleusercontent.com/8frcbDbGno1YxDZMvD133-xznplL323M_ovXQ1cTDtK9__i--rdW2ZN6zycjhARH7xmGZ2vys5PP8AqZHAKNbbHjzg","2e642b98f8a6469c987bf7c8613f696c.16"
"Silver Sails",42.167052,-88.291102,"http://lh3.googleusercontent.com/w6whJ8re90ywScolZx4TiPh0W1sFqXkHOmBoY7KYPr1MkN4QR1dKkA-iY_Ma0BN51B2sHwsV-kf52VSZveiDYKLt1dU","c4a15ce2188a47ff8437654b03bb3639.16"
"Bike Rack Sculpture",42.166883,-88.292526,"http://lh3.googleusercontent.com/Jf0Cm1YZh0BiTmwctaEGG_grXt6gVS_3dfCJv1lgDoOW5YUSy7lunhMPTXXH0RQNCOlZkNGRkDh66vUhLeE8xjb3NYY","1bbee67ebe714fa59983910e19df82e8.16"
"Historic Village Hall Plaque",42.167083,-88.292375,"http://lh3.googleusercontent.com/8kyGS9_wcZBwa0fP1RebZ7tMq37czVzSOUv0Rr2-aSiP3fgVzk4kp_ju6F_5ufeeQK3EN6suDTlZIOABdlLlWva6cdph","f53b469930584f1781ade7d647e6f89e.16"
"James Phil Smokehouse",42.167213,-88.292836,"http://lh3.googleusercontent.com/dnVgptw4poIdg96OUIJT_3tXWfaPLCKJ7_4IhcGqn56p9TW5g6nblOvGPrpi7VsmCtY3SOmNZdtThtJvl4zK5Bmr1Q","010847b33f08440aaab1732f66753029.16"
"Tubby Simonini Field",42.168173,-88.294575,"http://lh3.googleusercontent.com/cFDXAkMRpbOvXQC82i41ZEzrdbBCFdJbjIjZEXtYC1PZjwqn8V3N-dzzCDT-77gsIrWfLUmWeqJY61w9P7WkEgGCA-U","82e96098595b4f35851117e81b66e501.16"
"North Towne Park",42.167348,-88.293228,"http://lh3.googleusercontent.com/89ASiBxIgzaAzpQRs5Xl2OXBb4TUHU5l3-JRQLb7mZDXTrpcPoWiiwstibaEy6djxUGMxlevM3w0Gt6sH1bfwVPwBBU","d52ea1b7b04945ab81979ad4635ff326.16"
"Towne Park",42.1668,-88.295988,"http://lh3.googleusercontent.com/DT_GB3gfp-pHGQiwz7oZUq--wI5GqTyP4PCIhQd7WDlqXYEkt70Qcp9Q12Bqr3yPQdI8U9dSnKDeW-pm5m-Xm6M4yUo","abc2228eff2546b88cb9be9a6d6474f0.16"
"The Village Of Algonquin Welcomes You! East Entrance Sign",42.16455,-88.311546,"http://lh3.googleusercontent.com/vo4Nt2mapRgvgaANhaRFv_BNtPf40MD25mrYEM97-6PG7xUp5fHWDDK3H0PrEO-Pxqgt9__YjahunKHCRYOA3Z1HGB1h4I8EtbnL7OJx","98adf150413e36408351cc15726ee1c6.16"
"Gaslight Park Entrance Sign",42.164064,-88.31177,"http://lh3.googleusercontent.com/JX3XyJj_cZvMm0WuxKsyyC2jQbj6afX4VcoU3jCDmj50-vejnjV1E57R8zLjDJKDd1mYPcEODLZEfU9xTM3Dg6UvKQ","b1724ce81ff3415191056fc8b0ae8ea9.16"
"Gaslight Park Baseball Field",42.163081,-88.312349,"http://lh3.googleusercontent.com/UZdaYEicK0WB6SsKT5Z_fXvNTU4usrFmRebQmiF5hoifbs33AkdJ_lWLMr0Wwjvk4lsLrUe6E5BvLEzTO8erLg9GGStk7D3pb-PWqsM","f7d056b3df1135c0879e7a53a189828d.16"
"Gaslight Park Broken Connections",42.164209,-88.312246,"http://lh3.googleusercontent.com/r_H4oWFvlpUFelR1FWSozb0aOWEbtKvzx3T-UvYOZd6vYBulC8E7AkKLwbCWoqjzp-QTAzctspBytsqMqTE7RkVdRQUA","10c8c0e8355a4e4a8bce3060b151460c.16"
"Silverstone Lake",42.146975,-88.265007,"http://lh3.googleusercontent.com/lsTiBCPGniRi99_r3nEAhn_OI0UfpdR4WzdNcCA07diu5TKg-uovzAWUBjW0S7dLPqh504vBq3Fin-3q2oRvMcxA_qgt","5d0a9684a20446cd9ac78856322e7e18.16"
"Lower Body Warm-up",42.148408,-88.265264,"http://lh3.googleusercontent.com/97FMKLd31eLL5Yl6msMe1u0iZPk8kRRe7ezTwbUDzC2raRgbtUs44x4taNUJRCsyvCM8ulFEXDsuF10K2DVnyOHqTWM","cd6ff858a7604fdaa01041c5b2fe37fe.16"
"Silverstone Lake Playground",42.147692,-88.265349,"http://lh3.googleusercontent.com/nOzfY1eo0oWTSQ05TOYOd-WiPCC0NcgRtuN7caUn9RVk1p35s6grbaYT-cxuYlWnKWCLvzoldd1_fNZWAGQaaC313Zo","1423b75e5d9b4bc8beed4a40b21b5768.16"
"Silverstone Lake North Gazebo",42.145538,-88.263809,"http://lh3.googleusercontent.com/C0Y0jpr3ceTUUZhBkOymeXfuMcGH9hPFvDc_y1s9AJq_c7C3QCIUlXQxGOfWJOzoHn36iFupdftwjoOl3iN3gsc8Rog","d91f7620859642c6abd39b2734588105.16"
"Baseball Diamond",42.147813,-88.267173,"http://lh3.googleusercontent.com/jTfHvB4ITk57P-7P4CEPh7Pac-94VT5-Kw9tvwuEdLtSOcMbUC_IO2TrhP1JYtBXq3Ay3pcqZIdLZmLSiNfIY8QwGA0","a2f7cb53554041cfa9192e516d59e414.16"
"Basketball court",42.148463,-88.266076,"http://lh3.googleusercontent.com/C4royAL3HGRryjZQrZwxZ-7M6e6JX3u-iWWPVvqhCbegjjktU4Tx7Szt9yybzRFUsH9mLfNVx6AnZof4CQ0Gi3IY3w","258616870fa04d328e036be69babfeec.16"
"Algonquin lakes park sign",42.148881,-88.274185,"http://lh3.googleusercontent.com/WTpJe3Dj40EbFwuhbfNZUlywQwmm9tnUJbt4kkl4Zl8dfnwy09gjS9dz-1ZdQiiD3NTzWU1dVuaCm9SywV2MK--Fx6UU","0ac032cd33454941957805a2944cd73a.16"
"Algonquin lakes baseball field #2",42.147827,-88.27165,"http://lh3.googleusercontent.com/w2poJpJVFIPDRuoMj-tY5YthDb4Pt1N0FY-t9NYXWXuxR3YpnFKuUZFoKnmc4tU46Sh_9RSn13tgo-dNF1Cfd5vuTA","9d23b7d2d2634458b8e96aa15a19a10b.16"
"Algonquin lakes park playground",42.14757,-88.272274,"http://lh3.googleusercontent.com/ivD8FORZlsIhVF06buSCp3xqVlr86SfO8hEMbJApOjqJlSL6z1lirYtXmT9e7ir4T8HgDfxGPObghaPp2-SQ1gK5kg","a12b1af7c0714317b95531574a84c4b4.16"
"Algonquin lakes round basketball courts",42.147968,-88.272221,"http://lh3.googleusercontent.com/0TWiKF1MeSNxKA1m9I3-NPePl7-wBPuWnoGfM17NO0SMgMuB6QkrvYwU7JtHPMianTrDciv29wySTm1MbYEiY-OKrzs","fc257446b09644af91943532b2afabd9.16"
"The Village Of Algonquin Welcomes You!",42.149024,-88.27121,"http://lh3.googleusercontent.com/jRzy6jVkvj8vT9lJ3XwICcXn09w2YiwJA1suctz926cThM6zZ5a5nfbS3mXI9OXDEEcipim3OTYlCmT0X47uD7XFjJ2L0pINg22Z7ZqeDQ","390c716f3109349e941b451403345488.16"
"Algonquin lakes baseball field",42.1483,-88.271996,"http://lh3.googleusercontent.com/KCF_LQhY3w2xE9gjJVr93bMAqUXFtv1vD1JQtpWDQTVKO3xEthQwp23oAgpRnzGpt4w8LAuIF9e0EXnfeisgeLCyw9Y","2bb02294638d4ff6898be2840a617363.16"
"Fantasy Festival Costume Centre Statue",42.174675,-88.285568,"http://lh3.googleusercontent.com/GKp2eJuD6CasZyVmrJLoY8uzVq7eVd59BZA_5j1cYqvE7V1gcAaVyfgHTBDSlRUmrGQWjYqK9FwvV4MIhVuWeI8uvQQ","9e0b712b415843ce98d0bc86bda4105e.16"
"Memorial Brotherhood Brick",42.168598,-88.288672,"http://lh3.googleusercontent.com/6c_UIO6QAQmGa93UvR-IhGlnRFSy6hhoY0_oFF51iJXFV_-3-SwmhJEm2RHARTXlYyn1Asg3roeLCNt1saFy01J2j14","1947d3f76d8d4ae0a914d69e666a2bca.16"
"River Front Park",42.167925,-88.289482,"http://lh3.googleusercontent.com/dGLDq6nevlqC7MZLoMnBg9QeJNtqINozv3ovrWRjZyZyZYKTBvjI5QEmLSkLM-Xxl49v98qDPWgZ1L2g6R4rRTQbOA","7e03eb2a73a54f8290ff6035835ffcf4.16"
"Fox",42.168069,-88.289315,"http://lh3.googleusercontent.com/Q8R-jlpfXeRQMdkgJm8XGm3CdnGOYRUky-oKeyhWRcsY_pdQ4Iqk4HbOa7u0UDMw48wIaaLctYq7T1fI8Fh06DmWE35c","351475ad313f41da81b90859bc509272.16"
"Algonquin Garden Club",42.167539,-88.289741,"http://lh3.googleusercontent.com/8ElFf3Pb3X7_2jkgwLNE_ImgM1srhHlzSQJ_Bspf6LJIShrO6OHwmTQRODDIkioubmP4GKZ_vXY2N4FhYnbWqufRBmci","18e9f5052f7047f484362ac53de1a359.16"
"DTA Little Free Library",42.169053,-88.288186,"http://lh3.googleusercontent.com/sRzKA0-r-SpbWjwgQ60SUvPfMqWbfCcV8x5EfS26k9xr0_HuinjEL5hx9HqfsAkFGitsaVHlYPheO_S9hN86VnmWgi9j","a91d76c823f34599a86f79fae6089aa6.16"
"9/11 World Trade Center Memorial",42.168644,-88.288662,"http://lh3.googleusercontent.com/AyKEYKkzqJ-groFEgRu6qzikwCvseaPQmLNDp3jw30PHYM20GcwpB1cGaTyAXBY7JfjgkZulW3YrbMdk0f2IgrXTBf5A","00f7df19a06b49cd94e5dfaccb2d21ed.11"
"Buenavista",42.168701,-88.289222,"http://lh3.googleusercontent.com/3dBzL2QiTdd5HbUu0K7i6jfmGDlZuucaFm-Npiys2iOB57q0_Yp5wP2J8OZC3oX728jxUWzxgT6WY5RN7GQYP2333g","f8c991d8538346518bcf2a8c1b8d5d9d.16"
"Algonquin Firemans Memorial",42.168607,-88.288606,"http://lh3.googleusercontent.com/TR0b2v3f4jWPw_0BwZ5FDjK7UtbJEmbCMAmjwy4IDzmeK4WesKJgZjytdCFL9wapdbokKd8vLlAmyPpBaQ3AU20pwjbp","337b64b6261745d88deef7530cb57325.16"
"Riverfront Park Pavilion",42.168148,-88.288996,"http://lh3.googleusercontent.com/WsO-CFX8sXNuQTi9ZL0T_xzJwgMsnpCgrDpqR15n6IKLx7cW56nYVsT8uDGqe4V2ua9bku1r_jmWGrvd7xWwprQN3QI","a0b64f510e0c4c49b190d221676a699a.16"
"Gaslight Terrace North Footbridge",42.16699,-88.309272,"http://lh3.googleusercontent.com/8Ux_HJDWY1XSf9dq2FBBzwBbKfOxaS19CkOKopeRUTbaLPJJwHe6UMnKrt5Ew366PVgaw__BkFDu7UphOGUzMT5m6Jsav0NACBYW07XH","f189608f34b2324f9339634f8471e448.16"
"Stoneybrook Park Pavilion",42.171631,-88.31014,"http://lh3.googleusercontent.com/Rb-ql44yHr66pyJnJ7ebP6foyFhnhj-JuJ276pU7wJ_tmGabCpkf-o7HCHnZpfhzkqkw50OZOSEF4LZ24Nh8vBtFZO9vDX6HQ5TDJr1FyA","03a7c02232ad397ca2736ac52ebea232.16"
"Stoneybrook Park Marker",42.17117,-88.309842,"http://lh3.googleusercontent.com/Uim9i22SUawPHZsj8xH8JCg2PCMh2xJpCCIBIs50-SoJNmg0HWqjUdr5vfEAbS-pFX5jgf3Ez35ouBdsZsy6nPVVNvY","535d7faa76bc4cc09d6b4ce28ce8ad7a.16"
"Stoneybrook Park Volleyball Court",42.171355,-88.310043,"http://lh3.googleusercontent.com/x20gEWo62iwvHV1L95UKPqTA3uWavNybrgwtWrlfzukTTWolkJtnMAbGhx2INWXBNPFxYYj5uza-CjCawBEQ0fJJkXKTTB1X8uMGReMy-g","2a4f1342d61f3175804f45e29a5b64a3.16"
"Stoneybrook Park Tennis Courts",42.171586,-88.309743,"http://lh3.googleusercontent.com/GUK_tdxZg5TcZasn-vAaezzJp-vqMAwjsdaMrnDpC4LZPe5GIcrUYwh4dCoEuR7AlTxAnduXi9ryRxpBgG5sudZMpNH8tFPr32XpBkI","6e531a71b6343c0cb8ed663270361059.16"
"Stoneybrook Park Playground",42.171686,-88.310687,"http://lh3.googleusercontent.com/GBMgG4oI7VH4p4TT8pTb38GLH3B0TF4gZTc35WIUgNrGx-bMilanrcvHDGqvLAOx6UvYHpASI0CSOXce-616yS36aPifix4nsVJdA7Ef","aad1b586699a3b728f95ab8c037d174d.16"
"Jacee Field",42.169308,-88.312011,"http://lh3.googleusercontent.com/ye1w3YIKvRdpukl3MRW-yQf9u71QbvZDAgbKYgct1cvmViX8U8JNLd1QsLU6EXZOljcUT7XKKjzJSK_CJONKxYsysCc","41b080d2ebc0424c957fea006bdb837b.16"
"Prairie Trail Mile Marker 1.5",42.1728,-88.301471,"http://lh3.googleusercontent.com/Pm4MKEPoZjirdv5pWUYZyhbGe-O0Snyq1jZB-rxupQ83cUt-WCR5u3gC1Ei1jCTsbtHBmfc2ErOtdjw3OX8N0fP02-ocR7dXEmldePuG","d203b25f65f7360fa487d75c20098bfd.16"
"Scorched Earth Brewing Company",42.171016,-88.303324,"http://lh3.googleusercontent.com/ggVqg3MGV71sY4CFUgcgFMgip9t5Z2zqZU928-4fSImD4K-KaxVGL8jMrC95WZ1u312tfsWqHtOrsr6iUEBPPyyxUR6QbcHHBQ385cU","6324780d85f73f72aad7ef555c43ed2b.16"
"Algonquin Mini Water Tower",42.168252,-88.304994,"http://lh3.googleusercontent.com/P4vsKx9gxG6WIZ2dHXcS0dXL4xHKbRO-plsmR4u5lBeCfK3fdGAqByJPMxPo7wrysALXfbMBNLvZq6qZMIgEYhxV756W","c817781d579d439fa69036adf07e4817.16"
"Fox River Trail Sign",42.146573,-88.2826,"http://lh3.googleusercontent.com/aVOEhYdgzsmUU6GoH1j8OoOt9MNkqNrP7PFwW2yEL35PqyZuPdqaePS99VU6-p8aQL7fWAXPfl0kOyahTNhFF5VNXCLI7EP6mVUJcEXe3g","6a2945dea68a3ed2b1ef41e9b7893a71.16"
"Gourmet House",42.157491,-88.268613,"https://lh3.googleusercontent.com/TYd4s0kK7PKcHfWOGURgcqJygNKxvF5XbdpvObLz8gZLSZRB4RYxiyquMlr94EteuXVblEPuOZAhB7M_fWhcr7q5E5oXg7wd8RIDkrk","cc210eb2893533e0962095aa2cd91fc6.16"
"Gourmet House Pergola",42.157919,-88.267951,"https://lh3.googleusercontent.com/qRFMPf6esDTvqLyKzWOHrI8lvPWpeQ15xPiVyxZnK_5U4lwo36Fd8zUhsxitrsJ_pTVw1AKPNpAPJv3qsqIQrF_MS6IdoGEErH6ORuH_","5e45528055d73ce392199fe1f99ad814.16"
"dixie briggs bridge #1",42.147236,-88.311264,"http://lh3.googleusercontent.com/waWlmej8yKcHf9o6hauArWe4Ky0YC-Vft_GIgXYEqNlEQUuh-U6UTho-keKgW80K8CLfUpPwmFZYltQc1myarWy8Sw","89b2b02fea1a49bba02ddb357ac3dcc7.16"
"Dixie briggs park map",42.146673,-88.312344,"http://lh3.googleusercontent.com/ncTT80txtNWaTitPowodRe0-HR_4F3danP7Ot1Ej6_PZMc2PXTIbxdVhi3mQRuRwTsrQG0JFF0xpbIiDbHzg_2Tp-NLI","0427da366ae14528bf08306ac9e79435.16"
"Blue Star Memorial Highway",42.175114,-88.285845,"http://lh3.googleusercontent.com/CzBUBEclDY44hWHZP4sKr3MYjkSx_9ZKfbeHxzSzHJkMsA9e9Ij7WVQOmLVJMn6SQRktLCPB1bXI9PYnBqFVpSKPAFA","c27d7dc1c7da4fdaa0cceac3c05068a4.16"
"Robert Smith Playground",42.158106,-88.262746,"http://lh3.googleusercontent.com/-_TbXwv-G5eEpYw751f0IsRY9l9Q4veGZ_esKvTZxQGrko9ZBb-9ofEWGdyKWkGEUxK3avKMoJJpdkrSWzxkWNSDKzJbFf5DFO8dQyiB","6e6fed3c4fcc41c38396a6c7895f3d36.16"
"Robert %u201CBob%u201D Smith Park",42.157464,-88.262359,"http://lh3.googleusercontent.com/6yyQpAuEJ5_5PSJNgIjmr1EliuZISAkY-sVlmlnBMTyVZpwrbQuO64e-3DVqBv06rq2QzHoq-RuPAUz9MqcT2dyaSxzo9EU__h9RchbP","ebdd4ba720554788a224cec7b788c04c.16"
"Mandile's Ristorante",42.154281,-88.262025,"http://lh3.googleusercontent.com/xxRyrzgZrbr89SVOGz-1KXeR-QnGLPfDm72He5FJiyRDZDcHKYDl2V3xxTro_xDY_bptJa6lwMI_47bq_c1WlxXKWIs","9ed3e86257604082b72a99f7060ee589.16"
"Algonquin Water Tower",42.155944,-88.263158,"http://lh3.googleusercontent.com/G_1wUXS724ShKtqaKmqDpRqb3xpWnXQ1uFpb_UWnuT0D90VqgnW0KpcwVgozZE-L_x5Nz2POA-IjG1G78v_qdG6gxaE","76a02e684e964037a9dda60c8f72d973.16"
"Glenloch Tennis Courts",42.152042,-88.264124,"http://lh3.googleusercontent.com/TcCxJ1fQBGx1XvTkpfcnXVj5sWC-qwKrdof3V1bRdPK98rdftLj5ZAu7cKh3Fvun2-4wMLIc5kIFzGoMPnR5Zt9OMjUhrfc0oKfPNyIY","eb6c7a6062c43cee8f3e5c984eadbd05.16"
"Miniature Castle",42.155251,-88.265622,"http://lh3.googleusercontent.com/o0i6z8_0mBL6paTbMRQEtv3kSMsvFZCxq32u4RGgOxFnZGMjOnAMTUBj-B4wThO6eMK7Lxp58eJEzDwKszjeaRzaP3k","2e2d2154c4494a3db15feeb75389f138.16"
"Biplane Statue",42.155108,-88.266055,"http://lh3.googleusercontent.com/YWcBpFEXwW1I9bLbrP3hYULIh-FoTc_E_75xzTnMMzAn_WWwHZ0vefy-pnj8-Mi0hUQCBWJRo3RvWd4-clO-iHDgchM","71eb917ff7fa41eaac5252ebde19b6ae.16"
"Yellowstone Woodland and Naturalized Stormwater Basin",42.158701,-88.263431,"http://lh3.googleusercontent.com/LnmzS1um_HU5M2NbK-XQXZM3_GJNst6T7B3aB2RXXj0SaCK8Egh5uNsWqu8E2FsScUCnux7DwkkN4y2pymNfiy9cgnG4","1097d961b83d44b187e7e6d147e6f364.16"
"Tavern At The Bridge.",42.165227,-88.288998,"http://lh3.googleusercontent.com/qZffYDnfHy3XB3OdsFckyPrVk1hfVrbKv8KyXj8ByAEEWem8sJT8wE8hiWB3geop4S-HARpm49oq7eYjMBaM7V216dY","614535d3340449d6b6f6c26f79db94eb.16"
"Saint Margaret Mary Catholic Church",42.16461,-88.288094,"http://lh3.googleusercontent.com/n177VThDCJZcGPgk0xwsa00Up8IpByA3xBEPKGnaAvlri01aSRtgbXlkGUsxnzuJRhGxEaIekfW6lQ6zTTjuDPgiyw","f283feb9cd714608a1ba11f0f2c5f967.16"
"Lions Armstrong Memorial Tennis Courts",42.158193,-88.28104,"https://lh3.googleusercontent.com/HSEXhbL9tpZAFsTAFxXdjgPNATxa8TCFH_M1I_s7dBdZv8rPi8PAO_FCfkq_umVTa9cGj0eBvoynlpARNFeGqTipCPOpKYtdApzqzx4j","5169d722cd87390ea8ed9ff3e96d6c05.16"
"Algonquin Area Public Library",42.162723,-88.28379,"http://lh3.googleusercontent.com/J-NwAJmdrNVvlygN5n2hAic5NxGFrAquKueNpmlNiBf8tmct14pnf2Sgw7L1ZpqWqvVoL_pY-dmfeYjZyID6GgdIqA","2ad99044a4f84da8b092772c01d21925.12"
"Fountain Square Dedication Plaque",42.163356,-88.278908,"http://lh3.googleusercontent.com/7hj1wWpbolErFyQS6uU9CZ4kA0t4QiFmOwzO2vbI6rg8JUDlFKFwCQSRwtg3J-dIpti0jn0v17lPvScH5BJ9iF7UWU4","dc8f8b05956245838ac58372fa2ca2bc.16"
"Square Fountain",42.163547,-88.27894,"http://lh3.googleusercontent.com/WN1vmeS_20Kw8JZqlf4JjIZavKCla08MHy7oxG2VPqAMcktwRo4xZ2KB0svzpUykortv1f1Mk3HKEkgCixTbeRn1nRh_","82ddc1dcb05e41b98e2f116a0d034eb4.16"
"St Margaret Mary",42.163708,-88.288052,"http://lh3.googleusercontent.com/EcHBpW6NMYLN2ioW3ObE49FvFg7ssIPZaXtkT_pDG2PB1ImHBJD_f26YaLN5pzvxtM5-AYM0CMPCzNstL-AQrxFraBA","627bef44f98944ddaf9749548c341a7a.16"
"Walking Together Resale Shop",42.163203,-88.287744,"http://lh3.googleusercontent.com/X9VH1jWaq9Boyw1gaf3L_3ZVG64rSEYqsLhPMatKAeZ8pxnf0_KjwBdAEu2Edb7vcqt6BleZlhiprprNXc-qpiKZvHwb","f8206529817e4e4cb1e2c816a059afad.16"
"Retaining Wall And Area Beautifcation, Eagle Scout Project",42.164053,-88.288228,"https://lh3.googleusercontent.com/Lmws2PvshgDEgnoe2J1yl2mYaHpgFRr8-TbE9F-jPXKFuTex8nopdRqWgoHOhavNOMddj1ZbBMisM-PjlMw8Sn5C_XLTuZ8X4RTngA0","94b11fc06db93bf086f5a0751b23bd63.16"
"Inlayed Window",42.164091,-88.287932,"http://lh3.googleusercontent.com/w3qTtO5OaI8Xg1i9h4C67sOTAHGGrQiJnrDIuJarRmYA7lG50UJcdzvm88uIOBOUN5mG4Yz2prtBVWYi1zBiRCVaYHa_","7ed54c3e48f346a7a77902317a1396bf.16"
